Package Code	Package Description	Accessory #	Accessory	Code	CTD	Sell	Labour	Lab Hrs	Sundry	Sublet
 9HI_HBP 071_PD	Patrol - PA540 OXN (Open) PVC - LG-W-DG	7	.							
 9HI_HBP 071_PD	Patrol - PA540 OXN (Open) PVC - LG-W-DG	8	.							
 9HI_HBP 072_PD	Patrol - PA540 OXN (Open) HYP - LG-W-DG	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 072_PD	Patrol - PA540 OXN (Open) HYP - LG-W-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 072_PD	Patrol - PA540 OXN (Open) HYP - LG-W-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 072_PD	Patrol - PA540 OXN (Open) HYP - LG-W-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 072_PD	Patrol - PA540 OXN (Open) HYP - LG-W-DG	5	.							
 9HI_HBP 072_PD	Patrol - PA540 OXN (Open) HYP - LG-W-DG	6	.							
 9HI_HBP 072_PD	Patrol - PA540 OXN (Open) HYP - LG-W-DG	7	.							
 9HI_HBP 072_PD	Patrol - PA540 OXN (Open) HYP - LG-W-DG	8	.							
 9HI_HBP 073_PD	Patrol - PA540 OXN (Open) PVC - DG-G-DG	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 073_PD	Patrol - PA540 OXN (Open) PVC - DG-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 073_PD	Patrol - PA540 OXN (Open) PVC - DG-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 073_PD	Patrol - PA540 OXN (Open) PVC - DG-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 073_PD	Patrol - PA540 OXN (Open) PVC - DG-G-DG	5	.							
 9HI_HBP 073_PD	Patrol - PA540 OXN (Open) PVC - DG-G-DG	6	.							
 9HI_HBP 073_PD	Patrol - PA540 OXN (Open) PVC - DG-G-DG	7	.							
 9HI_HBP 073_PD	Patrol - PA540 OXN (Open) PVC - DG-G-DG	8	.							
 9HI_HBP 074_PD	Patrol - PA540 OXN (Open) HYP - DG-G-DG	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 074_PD	Patrol - PA540 OXN (Open) HYP - DG-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 074_PD	Patrol - PA540 OXN (Open) HYP - DG-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 074_PD	Patrol - PA540 OXN (Open) HYP - DG-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 074_PD	Patrol - PA540 OXN (Open) HYP - DG-G-DG	5	.							
 9HI_HBP 074_PD	Patrol - PA540 OXN (Open) HYP - DG-G-DG	6	.							
 9HI_HBP 074_PD	Patrol - PA540 OXN (Open) HYP - DG-G-DG	7	.							
 9HI_HBP 074_PD	Patrol - PA540 OXN (Open) HYP - DG-G-DG	8	.							
 9HI_HBP 075_PD	Patrol - PA540 OXN (Open) PVC - O-G-DG	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 075_PD	Patrol - PA540 OXN (Open) PVC - O-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 075_PD	Patrol - PA540 OXN (Open) PVC - O-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 075_PD	Patrol - PA540 OXN (Open) PVC - O-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 075_PD	Patrol - PA540 OXN (Open) PVC - O-G-DG	5	.							
 9HI_HBP 075_PD	Patrol - PA540 OXN (Open) PVC - O-G-DG	6	.							
 9HI_HBP 075_PD	Patrol - PA540 OXN (Open) PVC - O-G-DG	7	.							
 9HI_HBP 075_PD	Patrol - PA540 OXN (Open) PVC - O-G-DG	8	.							
 9HI_HBP 076_PD	Patrol - PA540 OXN (Open) HYP - O-G-DG	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 076_PD	Patrol - PA540 OXN (Open) HYP - O-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 076_PD	Patrol - PA540 OXN (Open) HYP - O-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 076_PD	Patrol - PA540 OXN (Open) HYP - O-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 076_PD	Patrol - PA540 OXN (Open) HYP - O-G-DG	5	.							
 9HI_HBP 076_PD	Patrol - PA540 OXN (Open) HYP - O-G-DG	6	.							
 9HI_HBP 076_PD	Patrol - PA540 OXN (Open) HYP - O-G-DG	7	.							
 9HI_HBP 076_PD	Patrol - PA540 OXN (Open) HYP - O-G-DG	8	.							
 9HI_HBP 077_PD	Patrol - PA540 OXN (Open) PVC - R-B-B	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 077_PD	Patrol - PA540 OXN (Open) PVC - R-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 077_PD	Patrol - PA540 OXN (Open) PVC - R-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 077_PD	Patrol - PA540 OXN (Open) PVC - R-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 077_PD	Patrol - PA540 OXN (Open) PVC - R-B-B	5	.							
 9HI_HBP 077_PD	Patrol - PA540 OXN (Open) PVC - R-B-B	6	.							
 9HI_HBP 077_PD	Patrol - PA540 OXN (Open) PVC - R-B-B	7	.							
 9HI_HBP 077_PD	Patrol - PA540 OXN (Open) PVC - R-B-B	8	.							
 9HI_HBP 078_PD	Patrol - PA540 OXN (Open) HYP - R-B-B	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 078_PD	Patrol - PA540 OXN (Open) HYP - R-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 078_PD	Patrol - PA540 OXN (Open) HYP - R-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 078_PD	Patrol - PA540 OXN (Open) HYP - R-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 078_PD	Patrol - PA540 OXN (Open) HYP - R-B-B	5	.							
 9HI_HBP 078_PD	Patrol - PA540 OXN (Open) HYP - R-B-B	6	.							
 9HI_HBP 078_PD	Patrol - PA540 OXN (Open) HYP - R-B-B	7	.							
 9HI_HBP 078_PD	Patrol - PA540 OXN (Open) HYP - R-B-B	8	.							
 9HI_HBP 079_PD	Patrol - PA540 OXN (Open) PVC - B-B-B	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 079_PD	Patrol - PA540 OXN (Open) PVC - B-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 079_PD	Patrol - PA540 OXN (Open) PVC - B-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 079_PD	Patrol - PA540 OXN (Open) PVC - B-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 079_PD	Patrol - PA540 OXN (Open) PVC - B-B-B	5	.							
 9HI_HBP 079_PD	Patrol - PA540 OXN (Open) PVC - B-B-B	6	.							
 9HI_HBP 079_PD	Patrol - PA540 OXN (Open) PVC - B-B-B	7	.							
 9HI_HBP 079_PD	Patrol - PA540 OXN (Open) PVC - B-B-B	8	.							
 9HI_HBP 080_PD	Patrol - PA540 OXN (Open) HYP - B-B-B	1	Pre Delivery Allowance (6 hrs)	PD-ALLOW-6Hrs	0	0	Labour Estimated - (6.0)	6	15	0
 9HI_HBP 080_PD	Patrol - PA540 OXN (Open) HYP - B-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 080_PD	Patrol - PA540 OXN (Open) HYP - B-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 080_PD	Patrol - PA540 OXN (Open) HYP - B-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 080_PD	Patrol - PA540 OXN (Open) HYP - B-B-B	5	.							
 9HI_HBP 080_PD	Patrol - PA540 OXN (Open) HYP - B-B-B	6	.							
 9HI_HBP 080_PD	Patrol - PA540 OXN (Open) HYP - B-B-B	7	.							
 9HI_HBP 080_PD	Patrol - PA540 OXN (Open) HYP - B-B-B	8	.							
 9HI_HBP 081_PD	Patrol - PA420 OB PVC - LG-W-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 081_PD	Patrol - PA420 OB PVC - LG-W-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 081_PD	Patrol - PA420 OB PVC - LG-W-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 081_PD	Patrol - PA420 OB PVC - LG-W-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 081_PD	Patrol - PA420 OB PVC - LG-W-DG	5	.							
 9HI_HBP 081_PD	Patrol - PA420 OB PVC - LG-W-DG	6	.							
 9HI_HBP 081_PD	Patrol - PA420 OB PVC - LG-W-DG	7	.							
 9HI_HBP 081_PD	Patrol - PA420 OB PVC - LG-W-DG	8	.							
 9HI_HBP 082_PD	Patrol - PA420 OB HYP - LG-W-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 082_PD	Patrol - PA420 OB HYP - LG-W-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 082_PD	Patrol - PA420 OB HYP - LG-W-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 082_PD	Patrol - PA420 OB HYP - LG-W-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 082_PD	Patrol - PA420 OB HYP - LG-W-DG	5	.							
 9HI_HBP 082_PD	Patrol - PA420 OB HYP - LG-W-DG	6	.							
 9HI_HBP 082_PD	Patrol - PA420 OB HYP - LG-W-DG	7	.							
 9HI_HBP 082_PD	Patrol - PA420 OB HYP - LG-W-DG	8	.							
 9HI_HBP 083_PD	Patrol - PA420 OB PVC - DG-G-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 083_PD	Patrol - PA420 OB PVC - DG-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 083_PD	Patrol - PA420 OB PVC - DG-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 083_PD	Patrol - PA420 OB PVC - DG-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 083_PD	Patrol - PA420 OB PVC - DG-G-DG	5	.							
 9HI_HBP 083_PD	Patrol - PA420 OB PVC - DG-G-DG	6	.							
 9HI_HBP 083_PD	Patrol - PA420 OB PVC - DG-G-DG	7	.							
 9HI_HBP 083_PD	Patrol - PA420 OB PVC - DG-G-DG	8	.							
 9HI_HBP 084_PD	Patrol - PA420 OB HYP - DG-G-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 084_PD	Patrol - PA420 OB HYP - DG-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 084_PD	Patrol - PA420 OB HYP - DG-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 084_PD	Patrol - PA420 OB HYP - DG-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 084_PD	Patrol - PA420 OB HYP - DG-G-DG	5	.							
 9HI_HBP 084_PD	Patrol - PA420 OB HYP - DG-G-DG	6	.							
 9HI_HBP 084_PD	Patrol - PA420 OB HYP - DG-G-DG	7	.							
 9HI_HBP 084_PD	Patrol - PA420 OB HYP - DG-G-DG	8	.							
 9HI_HBP 085_PD	Patrol - PA420 OB PVC - O-G-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 085_PD	Patrol - PA420 OB PVC - O-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 085_PD	Patrol - PA420 OB PVC - O-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 085_PD	Patrol - PA420 OB PVC - O-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 085_PD	Patrol - PA420 OB PVC - O-G-DG	5	.							
 9HI_HBP 085_PD	Patrol - PA420 OB PVC - O-G-DG	6	.							
 9HI_HBP 085_PD	Patrol - PA420 OB PVC - O-G-DG	7	.							
 9HI_HBP 085_PD	Patrol - PA420 OB PVC - O-G-DG	8	.							
 9HI_HBP 086_PD	Patrol - PA420 OB HYP - O-G-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 086_PD	Patrol - PA420 OB HYP - O-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 086_PD	Patrol - PA420 OB HYP - O-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 086_PD	Patrol - PA420 OB HYP - O-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 086_PD	Patrol - PA420 OB HYP - O-G-DG	5	.							
 9HI_HBP 086_PD	Patrol - PA420 OB HYP - O-G-DG	6	.							
 9HI_HBP 086_PD	Patrol - PA420 OB HYP - O-G-DG	7	.							
 9HI_HBP 086_PD	Patrol - PA420 OB HYP - O-G-DG	8	.							
 9HI_HBP 087_PD	Patrol - PA420 OB PVC - R-B-B	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 087_PD	Patrol - PA420 OB PVC - R-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 087_PD	Patrol - PA420 OB PVC - R-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 087_PD	Patrol - PA420 OB PVC - R-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 087_PD	Patrol - PA420 OB PVC - R-B-B	5	.							
 9HI_HBP 087_PD	Patrol - PA420 OB PVC - R-B-B	6	.							
 9HI_HBP 087_PD	Patrol - PA420 OB PVC - R-B-B	7	.							
 9HI_HBP 087_PD	Patrol - PA420 OB PVC - R-B-B	8	.							
 9HI_HBP 088_PD	Patrol - PA420 OB HYP - R-B-B	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 088_PD	Patrol - PA420 OB HYP - R-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 088_PD	Patrol - PA420 OB HYP - R-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 088_PD	Patrol - PA420 OB HYP - R-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 088_PD	Patrol - PA420 OB HYP - R-B-B	5	.							
 9HI_HBP 088_PD	Patrol - PA420 OB HYP - R-B-B	6	.							
 9HI_HBP 088_PD	Patrol - PA420 OB HYP - R-B-B	7	.							
 9HI_HBP 088_PD	Patrol - PA420 OB HYP - R-B-B	8	.							
 9HI_HBP 089_PD	Patrol - PA420 OB PVC - B-B-B	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 089_PD	Patrol - PA420 OB PVC - B-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 089_PD	Patrol - PA420 OB PVC - B-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 089_PD	Patrol - PA420 OB PVC - B-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 089_PD	Patrol - PA420 OB PVC - B-B-B	5	.							
 9HI_HBP 089_PD	Patrol - PA420 OB PVC - B-B-B	6	.							
 9HI_HBP 089_PD	Patrol - PA420 OB PVC - B-B-B	7	.							
 9HI_HBP 089_PD	Patrol - PA420 OB PVC - B-B-B	8	.							
 9HI_HBP 090_PD	Patrol - PA420 OB HYP - B-B-B	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 090_PD	Patrol - PA420 OB HYP - B-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 090_PD	Patrol - PA420 OB HYP - B-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 090_PD	Patrol - PA420 OB HYP - B-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 090_PD	Patrol - PA420 OB HYP - B-B-B	5	.							
 9HI_HBP 090_PD	Patrol - PA420 OB HYP - B-B-B	6	.							
 9HI_HBP 090_PD	Patrol - PA420 OB HYP - B-B-B	7	.							
 9HI_HBP 090_PD	Patrol - PA420 OB HYP - B-B-B	8	.							
 9HI_HBP 091_PD	Patrol - PA420 ON PVC - LG-W-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 091_PD	Patrol - PA420 ON PVC - LG-W-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 091_PD	Patrol - PA420 ON PVC - LG-W-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 091_PD	Patrol - PA420 ON PVC - LG-W-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 091_PD	Patrol - PA420 ON PVC - LG-W-DG	5	.							
 9HI_HBP 091_PD	Patrol - PA420 ON PVC - LG-W-DG	6	.							
 9HI_HBP 091_PD	Patrol - PA420 ON PVC - LG-W-DG	7	.							
 9HI_HBP 091_PD	Patrol - PA420 ON PVC - LG-W-DG	8	.							
 9HI_HBP 092_PD	Patrol - PA420 ON HYP - LG-W-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 092_PD	Patrol - PA420 ON HYP - LG-W-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 092_PD	Patrol - PA420 ON HYP - LG-W-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 092_PD	Patrol - PA420 ON HYP - LG-W-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 092_PD	Patrol - PA420 ON HYP - LG-W-DG	5	.							
 9HI_HBP 092_PD	Patrol - PA420 ON HYP - LG-W-DG	6	.							
 9HI_HBP 092_PD	Patrol - PA420 ON HYP - LG-W-DG	7	.							
 9HI_HBP 092_PD	Patrol - PA420 ON HYP - LG-W-DG	8	.							
 9HI_HBP 093_PD	Patrol - PA420 ON PVC - DG-G-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 093_PD	Patrol - PA420 ON PVC - DG-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 093_PD	Patrol - PA420 ON PVC - DG-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 093_PD	Patrol - PA420 ON PVC - DG-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 093_PD	Patrol - PA420 ON PVC - DG-G-DG	5	.							
 9HI_HBP 093_PD	Patrol - PA420 ON PVC - DG-G-DG	6	.							
 9HI_HBP 093_PD	Patrol - PA420 ON PVC - DG-G-DG	7	.							
 9HI_HBP 093_PD	Patrol - PA420 ON PVC - DG-G-DG	8	.							
 9HI_HBP 094_PD	Patrol - PA420 ON HYP - DG-G-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 094_PD	Patrol - PA420 ON HYP - DG-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 094_PD	Patrol - PA420 ON HYP - DG-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 094_PD	Patrol - PA420 ON HYP - DG-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 094_PD	Patrol - PA420 ON HYP - DG-G-DG	5	.							
 9HI_HBP 094_PD	Patrol - PA420 ON HYP - DG-G-DG	6	.							
 9HI_HBP 094_PD	Patrol - PA420 ON HYP - DG-G-DG	7	.							
 9HI_HBP 094_PD	Patrol - PA420 ON HYP - DG-G-DG	8	.							
 9HI_HBP 095_PD	Patrol - PA420 ON PVC - O-G-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 095_PD	Patrol - PA420 ON PVC - O-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 095_PD	Patrol - PA420 ON PVC - O-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 095_PD	Patrol - PA420 ON PVC - O-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 095_PD	Patrol - PA420 ON PVC - O-G-DG	5	.							
 9HI_HBP 095_PD	Patrol - PA420 ON PVC - O-G-DG	6	.							
 9HI_HBP 095_PD	Patrol - PA420 ON PVC - O-G-DG	7	.							
 9HI_HBP 095_PD	Patrol - PA420 ON PVC - O-G-DG	8	.							
 9HI_HBP 096_PD	Patrol - PA420 ON HYP - O-G-DG	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 096_PD	Patrol - PA420 ON HYP - O-G-DG	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 096_PD	Patrol - PA420 ON HYP - O-G-DG	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 096_PD	Patrol - PA420 ON HYP - O-G-DG	4	.	0	0	0	0	0	0	0
 9HI_HBP 096_PD	Patrol - PA420 ON HYP - O-G-DG	5	.							
 9HI_HBP 096_PD	Patrol - PA420 ON HYP - O-G-DG	6	.							
 9HI_HBP 096_PD	Patrol - PA420 ON HYP - O-G-DG	7	.							
 9HI_HBP 096_PD	Patrol - PA420 ON HYP - O-G-DG	8	.							
 9HI_HBP 097_PD	Patrol - PA420 ON PVC - R-B-B	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 097_PD	Patrol - PA420 ON PVC - R-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 097_PD	Patrol - PA420 ON PVC - R-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 097_PD	Patrol - PA420 ON PVC - R-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 097_PD	Patrol - PA420 ON PVC - R-B-B	5	.							
 9HI_HBP 097_PD	Patrol - PA420 ON PVC - R-B-B	6	.							
 9HI_HBP 097_PD	Patrol - PA420 ON PVC - R-B-B	7	.							
 9HI_HBP 097_PD	Patrol - PA420 ON PVC - R-B-B	8	.							
 9HI_HBP 098_PD	Patrol - PA420 ON HYP - R-B-B	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 098_PD	Patrol - PA420 ON HYP - R-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 098_PD	Patrol - PA420 ON HYP - R-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 098_PD	Patrol - PA420 ON HYP - R-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 098_PD	Patrol - PA420 ON HYP - R-B-B	5	.							
 9HI_HBP 098_PD	Patrol - PA420 ON HYP - R-B-B	6	.							
 9HI_HBP 098_PD	Patrol - PA420 ON HYP - R-B-B	7	.							
 9HI_HBP 098_PD	Patrol - PA420 ON HYP - R-B-B	8	.							
 9HI_HBP 099_PD	Patrol - PA420 ON PVC - B-B-B	1	Pre Delivery Allowance (5 hrs)	PD-ALLOW-5Hrs	0	0	Labour Estimated - (5.0)	5	15	0
 9HI_HBP 099_PD	Patrol - PA420 ON PVC - B-B-B	2	MFM50 - Battery MFM50	MFM50	134.4	189	Installation Only - Fit Battery	0.25	0	0
 9HI_HBP 099_PD	Patrol - PA420 ON PVC - B-B-B	3	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
 9HI_HBP 099_PD	Patrol - PA420 ON PVC - B-B-B	4	.	0	0	0	0	0	0	0
 9HI_HBP 099_PD	Patrol - PA420 ON PVC - B-B-B	5	.							
 9HI_HBP 099_PD	Patrol - PA420 ON PVC - B-B-B	6	.							
