As at 27.02.2026		Franchise	Part	Description	Stock OH	Bin	Daily	MU	GP	List	Retail+ GST	
		MSA	SFMB-51X	SEAFLOW D/WASH PUMP METAL BASE	0	NO LOCAT	10.14	0.7998027613412227	8.11	18.25	20.08	
		MSA	SFRE1-270-375-01	SEAFLO HATCH	0	BUY IN	33.36	0.7994604316546763	26.67	60.03	66.03	
		MSA	SFWP1-045-070-41	 WASH DOWN KIT 12V 4.5GPM70PSI	0	BB13	60.5	3.5	211.75	272.25	299.48	
		MSA	SMB-020MF	BALL VALVE MINI S/S 3/4" M/F	3	BB13	21.77	0.7931740927882407	17.2674	39.0374	42.94	
		MSA	V2S-015	BALL VALVE 2PC 1/2" 316SS	4	BB13	14.28	0.7997198879551821	11.42	25.7	28.27	
		MSA	V2S-020	2PC BALL VALVE 316 S/S 3/4"	3	FIT4	17.82	0.7767676767676767	13.841999999999999	31.662	34.83	
		MSA	WDH012	HOSE WASH DOWN DAIRY 1/2"	0	BB13	4.32	0.8009259259259258	3.46	7.78	8.56	
		MSA	WSH025	SANITARY HOSE - 25MM / MTR	0	BUY IN	5.26	0.19771863117870725	1.04	6.3	6.93	
		MSA	WSH040	SANITARY HOSE - 38MM / MTR	0	BUY IN	7.32	0.4420081967213115	3.2355	10.5555	11.61	
		MUI	DW08/8MM	MUIR DRUM WINCH COMBO 8MM RO/C	0	BUYIN	1462.23	0.3999986322261203	584.8899999999999	2047.12	2251.83	
		MUI	F05-VC0500012	MUIR VERTICAL POW. CAPSTAN 500	0	BUY IN	538.2	0.3999999999999999	215.27999999999997	753.48	828.83	
		MUI	F06S-HR0600012R116	WINCH - H600 SILVER COMPACT 12	0	NO LOCAT	775	0.4	310	1085	1193.5	
		MUI	F801011	CIRCUIT BREAKER 100A	0	BUY IN	61.08	0.6000327439423707	36.650000000000006	97.73	107.5	
		MUI	F801020	MUIR WIRELESS CHAIN COUNTER	0	BUY IN	675	0.4	270	945	1039.5	
		MUI	F811007	6MM CHAIN FOR MUIR WINDLASS	0	BUY IN	7.01	1	7.01	14.02	15.42	
		MUI	F821006	MUIR ROPE 12MM FOR WINDLASS	0	BUY IN	3	1	3	6	6.6	
		MUI	F90-HANNYL0600	NYLON HANDLE CLUTCH 600	0	BUY IN	21.66	0.8000923361034166	17.330000000000002	38.99	42.89	
		MUI	F901004	MUIR CLUTCH HANDLE	0	BUY IN	18.9	0.8000000000000003	15.120000000000005	34.02	37.42	
		MUI	P101066	GYPSY SS316 VR600/H600 6MM	0	BUY IN	160.2	0.40000000000000013	64.08000000000001	224.28	246.71	
		MUI	P1010666	GYPSY SS316 VR600/H600 6MM	0	BUY IN	160.2	0.40000000000000013	64.08000000000001	224.28	246.71	
		MUI	P801043	MUIR SOLENOID SUIT WINCH	0	BUY IN	110.7	0.39999999999999986	44.27999999999999	154.98	170.48	
		MUI	R80-RS12V2P	REVERSING SOLENOID	0	NO LOCAT	110.7	0.39999999999999986	44.27999999999999	154.98	170.48	
		MUI	R80-RS12V4P	REVERSING SOLENOID - 12V	0	BUY IN	99	0.6000000000000001	59.400000000000006	158.4	174.24	
		MUI	VR600	MUIR STORM VR600 WINCH	0	BUY IN	1125.73	0.39999822337505436	450.28999999999996	1576.02	1733.62	
		MWH	 RK4-BG	ACTUATOR FOR SYSTEM 4	0	BUY IN	18	0.6666666666666666	12	30	33	
		MWH	65	OARS - 6FT (PAIR)	0	BUY IN	43.01	0.5831202046035807	25.080000000000005	68.09	74.9	
		MWH	0065A	OARS - 6' 6" (PAIR)	0	BUY IN	47.46	0.70480404551201	33.449999999999996	80.91	89	
		MWH	10/00305	S/TAPPER PAN - 6G X 1 1/4"	0	BUY IN	0.6	0.14999999999999997	0.08999999999999997	0.69	0.76	
		MWH	10/00325	S/TAPPER CSK - 6G X 1 1/4"	0	BUY IN	0.6	0.14999999999999997	0.08999999999999997	0.69	0.76	
		MWH	10/00505	S/TAPPER PAN - 10G X 1 1/4"	0	BUY IN	0.92	0.08695652173913039	0.07999999999999996	1	1.1	
		MWH	10/00506	S/TAPPER PAN - 10G X 1 1/2"	0	BUY IN	0.98	0.08163265306122457	0.08000000000000007	1.06	1.17	
		MWH	10/00524	S/TAPPER CSK - 10G X 1"	0	BUY IN	0.81	0.13580246913580243	0.10999999999999999	0.92	1.01	
		MWH	10/00606	S/TAPPER PAN - 12G X 1 1/2"	0	BUY IN	1.42	0.1056338028169015	0.15000000000000013	1.57	1.73	
		MWH	10/00608	S/TAPPER PAN - 12G X 2"	0	BUY IN	1.62	0.11111111111111106	0.17999999999999994	1.8	1.98	
		MWH	10/00628	S/TAPPER PAN - 12G X 2"	0	BUY IN	1.62	0.11111111111111106	0.17999999999999994	1.8	1.98	
		MWH	10/01038	WASHER, S/S - 1/2" 304G SPRING	0	CC10	0.18	1.5000000000000002	0.27	0.45	0.5	
		MWH	10/01043	CUP WASHER - M3	0	BUY IN	0.22	0.18181818181818185	0.04000000000000001	0.26	0.29	
		MWH	10/01106	HEX NUT - 3/8"	0	BUY IN	1.17	0.11111111111111122	0.13000000000000012	1.3	1.43	
		MWH	10/01108	HEX NUT - 1/2"	9	CC10	2.93	1.167235494880546	3.4199999999999995	6.35	6.99	
		MWH	10/02328	M/SCREW CSK - 3/16 X 2"	0	BUY IN	1.42	0.1056338028169015	0.15000000000000013	1.57	1.73	
		MWH	10/02431	M/SCREW CSK - 1/4 X 3"	0	BUY IN	4.17	0.11031175059952038	0.45999999999999996	4.63	5.09	
		MWH	1705	RUBBERWELD TAPE - BLACK	0	BUY IN	4.66	0.9484978540772532	4.42	9.08	9.99	
		MWH	1839	SAFETY TREAD CLR - 25MM X 5M	0	BUY IN	7.27	0.8693259972489684	6.32	13.59	14.95	
		MWH	1855	SAFETY TREAD BLK - 100MM X 20M	0	BUY IN	106.91	0.9443457113459921	100.96000000000001	207.87	228.66	
		MWH	1860	SAFETY TREAD CLR - 50MM X 5M	0	BUY IN	13.02	0.7419354838709677	9.66	22.68	24.95	
		MWH	1877	SILICON TAPE - BLACK	0	DD06	10.06	0.5347912524850893	5.379999999999999	15.44	16.98	
		MWH	1878	SILICON TAPE - WHITE	0	BUY IN	7.2	0.8930555555555556	6.430000000000001	13.63	14.99	
		MWH	1903BK	DUCKTAPE - 50MM BLACK	0	BUY IN	4.17	1.1774580335731415	4.91	9.08	9.99	
		MWH	1903S	DUCKTAPE - 50MM SILVER	0	DD06	6.93	0.5079365079365079	3.5199999999999996	10.45	11.5	
		MWH	2004	DECK FILLER 1 1/2"UNF	0	BUY IN	15.74	1.0012706480304956	15.76	31.5	34.65	
		MWH	2006	TANK FILLER DRAIN BUNG ALLOY	0	BUY IN	19.42	0.8702368692070029	16.9	36.32	39.95	
		MWH	2007	ALLOY BUNG ONLY - 1 1/2" BSP	0	BUY IN	7.68	1.365885416666667	10.490000000000002	18.17	19.99	
		MWH	2032	BUNG ASSEMBLY COURSE TH	21	CC06	1.17	3.6581196581196584	4.28	5.45	6	
		MWH	2033	COARSE BUNG	0	CC06	0.7	5.485714285714286	3.84	4.54	4.99	
		MWH	2034	FINE THREAD BUNG	56	CC06	0.81	4.604938271604938	3.73	4.54	4.99	
		MWH	2035	DRAIN BUNG WASHER BLUE	0	CC06	0.31	4.838709677419355	1.5	1.81	1.99	
		MWH	2038	LARGE BUNG ONLY	0	CC06	1.35	2.3629629629629627	3.19	4.54	4.99	
		MWH	2041W	BUNG AND BASE 34MM DIA WHITE	8	CC06	1.72	2.691860465116279	4.63	6.35	6.99	
		MWH	2041WP	BUNG LARGE WHITE CUTOFF	17	CC06	0.47	8.659574468085108	4.07	4.54	4.99	
		MWH	2050	TRANSOM WEDGE (AUST.) 50HP & O	0	BUY IN	46.09	0.8737253200260359	40.269999999999996	86.36	95	
		MWH	2052	WEDGE - POLYMER (PAIR)	1	ZCB14	24.58	0.7009764035801467	17.230000000000004	41.81	45.99	
		MWH	2070	OUTBOARD FLUSHER ROUND RUBBER	0	BUY IN	3.96	0.8333333333333333	3.3	7.26	7.99	
		MWH	2073	MOTOR FLUSHER - DUAL FEED	0	BUY IN	9.1	1.1923076923076923	10.85	19.95	21.95	
		MWH	2074	OUTBOARD FLUSHER - RECTANGULAR	0	AA03	7.38	0.9701897018970189	7.159999999999999	14.54	15.99	
		MWH	2714P	RING TERMINAL 4MM RED (10)	0	BUY IN	0.6	3.5333333333333337	2.12	2.72	2.99	
		MWH	2715P	RING TERMINAL 4MM BLUE (10)	0	BUY IN	0.6	3.5333333333333337	2.12	2.72	2.99	
		MWH	2802	BUTT SPLICE NYLON - YELLOW	0	BUY IN	1.25	3.2880000000000003	4.11	5.36	5.9	
		MWH	2805	SPADE TERM. FEM. NYLON - YELLO	0	BUY IN	1.37	0.9854014598540146	1.35	2.72	2.99	
		MWH	2806	SPADE TERM. MALE NYLON - RED	3	EE10	1.09	1.4954128440366972	1.6300000000000001	2.72	2.99	
		MWH	2807	SPADE TERM. MALE NYLON - BLUE	1	EE10	1.15	1.3652173913043482	1.5700000000000003	2.72	2.99	
		MWH	2808	SPADE TERM. MALE NYLON - YELLO	0	BUY IN	1.25	1.1760000000000002	1.4700000000000002	2.72	2.99	
		MWH	2815	BULLET MALE NYLON - RED	0	EE10	2.67	1.0411985018726593	2.7800000000000002	5.45	6	
		MWH	2816	BULLET MALE NYLON - BLUE	1	EE10	2.68	1.3694029850746265	3.6699999999999995	6.35	6.99	
		MWH	2817	BULLET FEM. NYLON - RED	2	EE10	2.68	1.3694029850746265	3.6699999999999995	6.35	6.99	
		MWH	2818	BULLET FEM. NYLON - BLUE	3	EE10	2.68	1.3694029850746265	3.6699999999999995	6.35	6.99	
		MWH	2819	BUTT SPLICE W/PROOF - RED	0	EE10	3.69	0.7208672086720866	2.6599999999999997	6.35	6.99	
		MWH	2820	BUTT SPLICE W/PROOF - BLUE	0	EE10	3.8	0.6710526315789473	2.55	6.35	6.99	
		MWH	2821	BUTT SPLICE W/PROOF - YELLOW	1	EE10	3.87	0.4082687338501292	1.58	5.45	6	
		MWH	2822	SPADE TERM. FEM. W/PROOF - RED	0	EE10	4.22	0.504739336492891	2.13	6.35	6.99	
		MWH	2823	SPADE TERM. FEM. W/PROOF - BLU	4	EE10	4.22	0.504739336492891	2.13	6.35	6.99	
		MWH	2825	SPADE TERM. MALE W/PROOF - RED	2	EE10	2.14	1.9672897196261676	4.209999999999999	6.35	6.99	
		MWH	2826	SPADE TERM. MALE W/PROOF - BLU	1	EE10	3.99	1.0476190476190474	4.18	8.17	8.99	
		MWH	2827	SPADE TERM. MALE W/PROOF - YEL	7	EE10	2.31	1.7489177489177485	4.039999999999999	6.35	6.99	
		MWH	2828	RING TERM 6MM W/PROOF - RED	0	EE10	3.42	0.8567251461988303	2.9299999999999997	6.35	6.99	
		MWH	2829	RING TERM 8MM W/PROOF - BLUE	0	EE10	2.87	0.8675958188153311	2.49	5.36	5.9	
		MWH	2830	RING TERM 8MM W/PROOF - YELLOW	0	EE10	4.05	0.5679012345679012	2.3	6.35	6.99	
		MWH	2831	RING TERM 10MM W/PROOF - YELLO	0	EE10	4.05	0.5679012345679012	2.3	6.35	6.99	
		MWH	2832	HEAT SHRINK 5MM BLACK	0	EE10	2.69	0.6877323420074349	1.85	4.54	4.99	
		MWH	2833	HEAT SHRINK 5MM RED	0	EE10	2.69	0.6877323420074349	1.85	4.54	4.99	
		MWH	2834	HEAT SHRINK 7MM BLACK	1	EE10	2.73	0.9926739926739928	2.7100000000000004	5.44	5.98	
		MWH	2835	HEAT SHRINK 7MM RED	0	EE10	2.52	0.7857142857142857	1.98	4.5	4.95	
		MWH	2836	HEAT SHRINK 10MM BLACK	1	EE10	2.61	0.39080459770114945	1.02	3.63	3.99	
		MWH	2837	HEAT SHRINK 10MM RED	0	EE10	2.92	0.5547945205479452	1.62	4.54	4.99	
		MWH	2838	HEAT SHRINK 13MM BLACK	3	EE10	2.71	0.3394833948339483	0.9199999999999999	3.63	3.99	
		MWH	2839	HEAT SHRINK 13MM RED	3	EE10	2.71	0.6752767527675277	1.83	4.54	4.99	
		MWH	2840	HEAT SHRINK 19MM BLACK	1	EE10	3	0.5133333333333333	1.54	4.54	4.99	
		MWH	2841	HEAT SHRINK PACK 18MM RED	2	EE10	3.18	0.7138364779874213	2.27	5.45	6	
		MWH	3009	PRIMER BULB - 6MM	0	FF08	7.15	0.9062937062937063	6.48	13.63	14.99	
		MWH	3033	HOSE FITTING - OMC 3/8"	0	BUY IN	1.99	2.6482412060301503	5.27	7.26	7.99	
		MWH	3034	SUZUKI FEMALE 75HP AND UP	0	FF07	7.11	1.0436005625879041	7.419999999999999	14.53	15.98	
		MWH	3037	TOHATSU QUICK CONNECT	0	FF07	6.25	0.68	4.25	10.5	11.55	
		MWH	3040	FUEL LINE FITTING TOHATSU/MERC	0	BUY IN	7.15	0.9062937062937063	6.48	13.63	14.99	
		MWH	3063	PLASTIC FUEL BREATHER - 5/8	0	FF08	5.08	0.9665354330708662	4.91	9.99	10.99	
		MWH	3076	FUEL CONNECTOR - HONDA SQU PIN	0	FF07	3.98	1.957286432160804	7.789999999999999	11.77	12.95	
		MWH	3148A	HEX TAPER PLUG 1/2" BSP	0	CC06	2.59	2.505791505791506	6.49	9.08	9.99	
		MWH	3294	FUEL FILTER KIT - NO BOWL	0	FF07	24.82	0.8331990330378727	20.68	45.5	50.05	
		MWH	3302	HOSE CLAMP S/S - 10 - 19MM	109	ZCG02	1.12	1.4285714285714286	1.6	2.72	2.99	
		MWH	3303	HOSE CLAMP S/S - 10 - 23MM	0	ZCG02	1.07	1.5420560747663552	1.6500000000000001	2.72	2.99	
		MWH	3304	HOSE CLAMP S/S - 19 - 27MM	0	ZCG02B	0.8	1.8375	1.47	2.27	2.5	
		MWH	3305	HOSE CLAMP S/S - 16 - 32MM	0	ZCG02	1.19	1.285714285714286	1.5300000000000002	2.72	2.99	
		MWH	3307	HOSE CLAMP S/S - 19 - 44MM	14	ZCG03	1.21	2	2.42	3.63	3.99	
		MWH	3308	HOSE CLAMP S/S - 32 - 51MM	460	ZCG03	1.26	1.3095238095238095	1.6500000000000001	2.91	3.2	
		MWH	3310	HOSE CLAMP S/S - 40 - 64MM	0	ZCG03	1.5	1.2733333333333334	1.9100000000000001	3.41	3.75	
		MWH	3312	HOSE CLAMP S/S - 52 - 76MM	0	ZCG04	2.7	0.9370370370370371	2.5300000000000002	5.23	5.75	
		MWH	3316	HOSE CLAMP S/S - 77 - 101MM	0	ZCG04	4.25	0.708235294117647	3.01	7.26	7.99	
		MWH	3320	HOSE CLAMP S/S - 117 - 140MM	0	ZCG04	3.98	0.5954773869346733	2.3699999999999997	6.35	6.99	
		MWH	3334	GLAND PACKING - 9.5MM	0	BUY IN	14.99	0.9993328885923948	14.979999999999999	29.97	32.97	
		MWH	3336	GLAND PACKING - 12.5MM	0	BUY IN	21.71	1	21.71	43.42	47.76	
		MWH	3350	WATERSCREEN - NANO FUEL FILTER	0	FF07	56	0.6071428571428571	34	90	99	
		MWH	4009	WINCH 3:1 BLUE + 6M DYNEEMA	0	GG07	51.5	0.6761165048543688	34.81999999999999	86.32	94.95	
		MWH	4046	WINCH HANDLE - HEX STD	0	GG07	16.74	0.6284348864994028	10.520000000000003	27.26	29.99	
		MWH	4090	DYNEEMA WINCH ROPE - 5MM X 6M	0	GG07	26.9	0.6881040892193309	18.509999999999998	45.41	49.95	
		MWH	4091	DYNEEMA WINCH ROPE - 7MM X 7M	0	BUY IN	38.32	0.6594467640918581	25.270000000000003	63.59	69.95	
		MWH	4225	WHEEL CHOCK - PLASTIC	0	BUY IN	3.88	1.3402061855670104	5.2	9.08	9.99	
		MWH	4266	RATCHET SS HOOK TO HOOK 25MM	0	BUY IN	42.39	0.6940316112290635	29.42	71.81	78.99	
		MWH	4275	TRAILER BRAKE PADS - PAIR	0	FF17	14.49	0.8812974465148379	12.770000000000001	27.26	29.99	
		MWH	4286	BRAKE CABLE KIT	0	FF17	6.59	1.757207890743551	11.580000000000002	18.17	19.99	
		MWH	4385	MOTOR SUPPORT - SHOCK ABSORB	0	BUY IN	45.33	0.5040811824398855	22.85000000000001	68.18	75	
		MWH	4401	U BOLTS SQU - 3 X 2	0	BUYIN	7.6	0.9131578947368421	6.9399999999999995	14.54	15.99	
		MWH	4402	U BOLTS RND - 4 1/2 X 1 1/2	0	FF16	8.28	0.8647342995169083	7.16	15.44	16.98	
		MWH	4403	U BOLT 4 1/2 X 1 1/2 SQUARE PR	0	BUY IN	6.25	1.1743999999999999	7.34	13.59	14.95	
		MWH	4404	U BOLTS RND - 4 X 2	3	FF16	8.73	0.7686139747995416	6.709999999999999	15.44	16.98	
		MWH	4405	U BOLTS SQU - 2 X 4	0	FF16	10.08	0.4880952380952381	4.92	15	16.5	
		MWH	4407	U BOLTS SQU - 5 X 1 3/4	0	FF16	8.79	0.6018202502844142	5.290000000000001	14.08	15.49	
		MWH	4408	U BOLTS RND - 5 X 2	0	FF16	9.48	0.6286919831223627	5.959999999999999	15.44	16.98	
		MWH	4409	U BOLTS SQU - 5 X 2	0	FF16	9.48	0.5337552742616032	5.059999999999999	14.54	15.99	
		MWH	4410	U BOLTS RND - 6 X 1 3/4	0	FF16	8.65	0.5710982658959537	4.9399999999999995	13.59	14.95	
		MWH	4411	U BOLTS SQU - 1 3/4 X 6	0	FF16	9.9	0.3767676767676768	3.7300000000000004	13.63	14.99	
		MWH	4412	U BOLTS RND - 6 X 2	1	FF16	7.99	0.7008760951188986	5.6	13.59	14.95	
		MWH	4413	U BOLTS SQU - 2 X 6	0	FF16	10.98	0.4890710382513662	5.370000000000001	16.35	17.99	
		MWH	4417	U BOLTS SQU - 3 1/2 X 3	0	FF16	9.6	0.6083333333333334	5.84	15.44	16.98	
		MWH	4418	U BOLTS SQU - 3 1/2 X 4	0	FF16	8.29	0.6393244873341377	5.300000000000001	13.59	14.95	
		MWH	4425	U BOLTS SQU - 2 1/2 X 4 1/2	0	FF16	10.29	0.5004859086491741	5.15	15.44	16.98	
		MWH	4502	TRAILER PLUG - 7 PIN LARGE	0	GG06	9.35	0.5550802139037433	5.1899999999999995	14.54	15.99	
		MWH	4618	10 X 500 8 PLY TYRE	0	BUY IN	61.56	0.6812865497076023	41.94	103.5	113.85	
		MWH	4620	TYRE TUBE - 8"	0	ZZZZ	7.98	1.2731829573934836	10.16	18.14	19.95	
		MWH	4680B	GUNWALE RUB - 30MM BLK	0	BUY IN	8.85	0.8384180790960453	7.42	16.27	17.9	
		MWH	4681B	GUNWALE RUB - 35MM BLK	0	BUY IN	9.35	1.1871657754010696	11.1	20.45	22.5	
		MWH	4681W	GUNWALE RUB - 35MM WHT	0	BUY IN	12.46	0.45906902086677354	5.719999999999999	18.18	20	
		MWH	4682B	GUNWALE RUBBER - 40MM BLK	0	BUY IN	14.01	0.4596716630977873	6.4399999999999995	20.45	22.5	
		MWH	4682W	GUNWALE RUB - 40MM WHT	0	BUY IN	14.01	0.4596716630977873	6.4399999999999995	20.45	22.5	
		MWH	4684B	GUNWALE END CAP - BLACK	0	BUY IN	6.77	1.013293943870015	6.860000000000001	13.63	14.99	
		MWH	4685B	GUNWALE CORNER CAP - BLACK	0	BUY IN	6.75	1.0192592592592593	6.880000000000001	13.63	14.99	
		MWH	4685MS	GUNWALE CORNER CAP SMALL METAL	0	BUY IN	18.2	0.6456043956043956	11.75	29.95	32.95	
		MWH	4687R	GUNWHALE INFILL RED	0	BUY IN	3.06	0.7679738562091504	2.35	5.41	5.95	
		MWH	5005	VIGIL BLUE BUNG LIGHT ASSEMBLY	0	CC06	27.51	0.48527808069792794	13.349999999999998	40.86	44.95	
		MWH	5024	ROTATING LED TUBE WITH SWITCH	0	BUY IN	12.58	0.8060413354531001	10.139999999999999	22.72	24.99	
		MWH	5135	OIL CHANGE PUMP	0	AA03	25.36	0.4333596214511042	10.990000000000002	36.35	39.99	
		MWH	5145	VENT CLAM MIDGET S/S 42X45MM	0	AA05	1.41	1.5744680851063828	2.2199999999999998	3.63	3.99	
		MWH	5147	VENT - MIDGET S/S 56MM	0	BUY IN	0.99	2.6666666666666665	2.6399999999999997	3.63	3.99	
		MWH	5404	CABLE TIES 300MM (100 PACK)	0	BUY IN	7.48	1.1270053475935828	8.43	15.91	17.5	
		MWH	5446	N/A 6 GANG SWITCH PANEL SILVER	0	BUY IN	28.89	0.2585669781931464	7.469999999999999	36.36	40	
		MWH	5466	INSULATION TAPE - BLACK	0	EE10	1.75	0.3485714285714285	0.6099999999999999	2.36	2.6	
		MWH	5467	INSULATION TAPE - RED	0	EE10	1.75	0.42857142857142855	0.75	2.5	2.75	
		MWH	5488	FUSE 3AG - 1 AMP	0	EE10	1.15	1.330434782608696	1.5300000000000002	2.68	2.95	
		MWH	5489	FUSE 3AG - 2 AMP	0	EE10	1.15	1.330434782608696	1.5300000000000002	2.68	2.95	
		MWH	5490	FUSE 3AG - 3 AMP	0	EE10	1.73	0.5722543352601157	0.9900000000000002	2.72	2.99	
		MWH	5491	FUSE 3AG - 5 AMP	0	EE10	1.7	0.6000000000000002	1.0200000000000002	2.72	2.99	
		MWH	5492	FUSE 3AG - 7.5 AMP	0	EE10	1.15	1.330434782608696	1.5300000000000002	2.68	2.95	
		MWH	5493	FUSE 3AG - 10 AMP	0	EE10	1.75	0.5314285714285715	0.9300000000000002	2.68	2.95	
		MWH	5494	FUSE 3AG - 15 AMP	1	EE10	1.73	0.8381502890173411	1.4500000000000002	3.18	3.5	
		MWH	5495	FUSE 3AG - 20 AMP	0	EE10	1.7	0.6000000000000002	1.0200000000000002	2.72	2.99	
		MWH	5496	FUSE 3AG - 25 AMP	2	EE10	1.15	1.330434782608696	1.5300000000000002	2.68	2.95	
		MWH	5497	FUSE 3AG - 30 AMP	1	EE10	1.15	1.330434782608696	1.5300000000000002	2.68	2.95	
		MWH	5500	TERM BLOCK 6 POLE POS.	0	EE07	12.48	0.9663461538461537	12.059999999999999	24.54	26.99	
		MWH	5501	TERM BLOCK 6 POLE NEG.	0	BUYIN	12.48	1.0384615384615385	12.96	25.44	27.98	
		MWH	5502	TERM BLOCK 12 POLE POS.	0	EE07	13.14	0.9984779299847794	13.120000000000001	26.26	28.89	
		MWH	5503	TERM BLOCK 12 POLE NEG.	0	EE07	13.31	0.9797145003756574	13.040000000000001	26.35	28.99	
		MWH	5508	BLADE FUSE BOX - 8	0	EE07	17.25	0.47478260869565225	8.190000000000001	25.44	27.98	
		MWH	5509	BLADE FUSE BOX - 10	0	BUY IN	17.81	0.5306007860752389	9.450000000000003	27.26	29.99	
		MWH	5510	NYLON P CLIPS - 1/8 (3MM)	0	EE10	1.73	2.4161849710982657	4.18	5.91	6.5	
		MWH	5511	NYLON P CLIPS - 3/16 (4.5MM)	0	EE10	2	1.725	3.45	5.45	6	
		MWH	5512	NYLON P CLIPS - 1/4 (6MM)	0	EE10	1.91	1.8534031413612566	3.54	5.45	6	
		MWH	5513	NYLON P CLIPS - 5/16 (8MM)	0	EE10	3.24	0.9598765432098763	3.1099999999999994	6.35	6.99	
		MWH	5514	NYLON P CLIPS - 3/8 (9.5MM)	0	EE10	2.4	1.2708333333333335	3.0500000000000003	5.45	6	
		MWH	5515	NYLON P CLIPS - 1/2 (12.5MM)	0	BUY IN	1.25	3.3600000000000003	4.2	5.45	6	
		MWH	5516	NYLON P CLIPS - 9/16 (14MM)	0	EE10	1.41	2.8652482269503547	4.04	5.45	6	
		MWH	5517	NYLON P CLIPS - 3/4 (19MM)	0	EE10	1.91	1.8534031413612566	3.54	5.45	6	
		MWH	5528	VIGIL VSR 135AMP DUAL RELAY	0	EE09	38.96	0.5164271047227925	20.119999999999997	59.08	64.99	
		MWH	5531	T HANDLE FOR ANDERSON PLUG	2	EE08	1.95	0.8615384615384615	1.68	3.63	3.99	
		MWH	5533	VIGIL BATT SWITCH MINI 2 WAY	0	BUY IN	21.01	0.7287006187529746	15.309999999999999	36.32	39.95	
		MWH	5537	VIGIL POWER STUD SINGLE 10MM	0	BUY IN	2.08	6.846153846153846	14.24	16.32	17.95	
		MWH	5546	CIRCUIT BREAKER 80AMP	0	BUY IN	26.55	0.8832391713747646	23.45	50	55	
		MWH	5551	BLADE FUSE HOLDER - WR	0	EE10	1.74	2.396551724137931	4.17	5.91	6.5	
		MWH	5582	BULB 12V 10 W - DBL CONTACT	0	BUY IN	3.7	-0.5108108108108108	-1.8900000000000001	1.81	1.99	
		MWH	5615	ALLIGATOR BATTERY CLIPS MAX30A	0	FF01	2.91	0.8694158075601375	2.5300000000000002	5.44	5.98	
		MWH	5624	BATTERY BOX - EXTRA SMALL	0	BATTERY	11.79	0.38676844783715036	4.560000000000002	16.35	17.99	
		MWH	5710	VIGIL SWITCH PANNEL 4 GANG	0	ZB	24.66	0.4371451743714516	10.779999999999998	35.44	38.98	
		MWH	5715	VIGIL - TOGGLE SWITCH ON/OFF	0	EE08	6.21	0.6086956521739131	3.7800000000000002	9.99	10.99	
		MWH	5716	VIGIL -TOGGLE SWITCH ON/OFF/ON	0	EE08	5.84	1.0222602739726028	5.970000000000001	11.81	12.99	
		MWH	5750	FUSE BLADE - MULTI PACK	0	EE10	1.97	1.304568527918782	2.5700000000000003	4.54	4.99	
		MWH	5752	FUSE BLADE - 2 AMP	1	EE10	2.02	1.2475247524752475	2.52	4.54	4.99	
		MWH	5753	FUSE BLADE - 3 AMP	0	EE10	1.98	1.292929292929293	2.56	4.54	4.99	
		MWH	5754	FUSE BLADE - 5 AMP	0	EE10	2.53	1.1501976284584983	2.9100000000000006	5.44	5.98	
		MWH	5755	FUSE BLADE - 7.5 AMP	0	EE10	1.15	2.1565217391304348	2.48	3.63	3.99	
		MWH	5756	FUSE BLADE - 10 AMP	0	EE10	2.53	0.7944664031620555	2.0100000000000002	4.54	4.99	
		MWH	5757	FUSE BLADE - 15 AMP	0	EE10	2.38	0.638655462184874	1.52	3.9	4.29	
		MWH	5758	FUSE BLADE - 20 AMP	2	EE10	2.56	0.7734375	1.98	4.54	4.99	
		MWH	5759	FUSE BLADE - 25 AMP	8	EE10	1.15	2.1565217391304348	2.48	3.63	3.99	
		MWH	5760	FUSE BLADE - 30 AMP	1	EE10	1.15	2.1565217391304348	2.48	3.63	3.99	
		MWH	5791	DOLPHIN TORCH	0	BUY IN	18.9	0.5846560846560848	11.05	29.95	32.95	
		MWH	5831	XC12PEPB	0	BUY IN	16.53	0.3750756200846944	6.199999999999999	22.73	25	
		MWH	5870	SS BOW ROLLER 197MM	0	BUYIN	47.86	0.5194316757208525	24.86	72.72	79.99	
		MWH	5873	SS HINGED BOW ROLLER	0	EE12	66.15	0.6489795918367345	42.92999999999999	109.08	119.99	
		MWH	5876	BOW SPRIT S/S 381MM PIVOT	0	BUY IN	82.61	1.4099987894927974	116.48	199.09	219	
		MWH	5951	LED LIGHT WIRE KIT 10M	0	FF05	10.34	0.9332688588007736	9.649999999999999	19.99	21.99	
		MWH	5979	HEAT SHRINK KIT	0	EE09	24.8	0.831048387096774	20.609999999999996	45.41	49.95	
		MWH	5990	MOOLOOLABA PICK - 4LB	0	EE12	28	0.9478571428571428	26.54	54.54	59.99	
		MWH	5991	MOOLOOLABA PICK - 9 LB	0	BUY IN	35.91	1.0250626566416041	36.81	72.72	79.99	
		MWH	5992	MOOLOOLABA PICK - 16LB ANCHOR	0	BUY IN	59.91	0.9724586880320482	58.260000000000005	118.17	129.99	
		MWH	5993	MOOLOOLABA PICK - 20LB ANCHOR	0	BUY IN	58.95	0.511111111111111	30.129999999999995	89.08	97.99	
		MWH	5994	MOOLOOLABA PICK - 24LB	0	BUY IN	84.8	0.768867924528302	65.2	150	165	
		MWH	6033	10LB ANCHOR KIT SAND	0	BUY IN	59.7	0.3703517587939698	22.11	81.81	89.99	
