Description	Code	CTD	Inflation	Adj CTD	Tot Parts CTD	Parts Sell	Total Lab	Labour CTD	Labour Ret	Sundry 1	Sublet	Act CTD	MU	GP	Act Sell	Rebate	Image Link
Supply & Install - Racor Fuel Filter - Canister Style	YAM_PAR-SEPAR-AT-10	53.922	0	0	53.922	100	0.5	65.04545454545453	79.5	5	0	123.9674545454545	0.3713276651789841	46.03254545454547	187		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Supply & Install - Racor Fuel Filter - Bowl Style	YAM_RAC-SEPAR-AT-10	124.399	0	0	124.399	215	0.5	65.04545454545453	79.5	5	0	194.4444545454545	0.4119479786001049	80.10099999999997	302		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Supply & Install - Tilt Limit Switch F50 - F70	YAM_6C5-825EY-00	181.9115	0	0	181.9115	307	1	130.0909090909091	159	0	0	312.0024090909091	0.3577983736430941	111.6339545454546	466		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Supply & Install - Tilt Limit Switch F80 - F100	YAM_6D8-825EY-01	195.63925	0	0	195.63925	330	1	130.0909090909091	159	0	0	325.7301590909091	0.3647660253080369	118.8152954545454	489		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Supply & Install - Tilt Limit Switch F75 - F200 (Mech Engines)	YAM_63P-825EY-02	151.0375	0	0	151.0375	255	1	130.0909090909091	159	0	0	281.128409090909	0.3387605954897674	95.23522727272729	414		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Supply & Install - Tilt Limit Switch F150XCA - F300XCA (DEC Engines)	YAM_6CE-825EY-02	233.3825	0	0	233.3825	394	1	130.0909090909091	159	0	0	363.4734090909091	0.3831198105651095	139.2538636363636	553		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F4/5/6	YAM_Y6-4S	128.6345	0	0	128.6345	244	0.1	13.00909090909091	15.9	0	0	141.6435909090909	0.6687210119894395	94.72004545454544	260		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F8/9.9 (Rope Start)	YAM_Y9.9-4JPS	148.51125	0	0	148.51125	232	0.1	13.00909090909091	15.9	0	0	161.5203409090909	0.3958275730821967	63.93420454545452	248		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F15 (Rope Start)	YAM_Y20-4PS	148.29625	0	0	148.29625	243	0.1	13.00909090909091	15.9	0	0	161.3053409090909	0.4596822654945062	74.14920454545455	259		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F15 (Electric Start)	YAM_Y20-4ES	148.29625	0	0	148.29625	243	0.1	13.00909090909091	15.9	0	0	161.3053409090909	0.4596822654945062	74.14920454545455	259		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F20/F25 (Rope Start)	YAM_Y25-4LWPS	178.35325	0	0	178.35325	314	0.1	13.00909090909091	15.9	0	0	191.3623409090909	0.5677065747357197	108.6376590909091	330		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F20/F25 (Electric Start)	YAM_Y25-4LWES	178.35325	0	0	178.35325	314	0.1	13.00909090909091	15.9	0	0	191.3623409090909	0.5677065747357197	108.6376590909091	330		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F30/F40	YAM_Y40-4S	177.83725	0	0	177.83725	292	0.1	13.00909090909091	15.9	0	0	190.8463409090909	0.4671489045387418	89.15365909090909	308		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F50/F60/F70/T60	YAM_Y70-4S	207.561	0	0	207.561	394	0.1	13.00909090909091	15.9	0	0	220.5700909090909	0.6898359663862774	152.1571818181818	410		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F75/F95	YAM_Y100-418S	247.21775	0	0	247.21775	438	0.1	13.00909090909091	15.9	0	0	260.2268409090909	0.5860288327115999	152.5004318181818	454		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit VF115 (SHO)	YAM_Y130-4SHOS	247.422	0	0	247.422	406	0.1	13.00909090909091	15.9	0	0	260.4310909090909	0.4730820436884018	123.2052727272727	422		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F115/F130	YAM_Y130-4S	237.3385	0	0	237.3385	328	0.1	13.00909090909091	15.9	0	0	250.3475909090909	0.2491722871854349	62.37968181818178	344		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F150/F175/F200	YAM_Y200-4S	275.25375	0	0	275.25375	409	0.1	13.00909090909091	15.9	0	0	288.2628409090909	0.340317174232954	98.10079545454539	425		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit VF150/VF175 (SHO)	YAM_Y175-4SHOS	272.6415	0	0	272.6415	503	0.1	13.00909090909091	15.9	0	0	285.6505909090909	0.6517318599503237	186.1675909090908	519		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit V6 (SHO)	YAM_Y250-4SHOS	286.75625	0	0	286.75625	497	0.1	13.00909090909091	15.9	0	0	299.7653409090909	0.5557623671546112	166.5982954545454	513		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit F225/250/300 4.2L V6 (SB & CB Models)	YAM_Y300-4-21S	343.45175	0	0	343.45175	485	0.1	13.00909090909091	15.9	0	0	356.4608409090909	0.2777127055330634	98.99370454545453	501		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Cowl Cover to suit XF425 5.6L V8	YAM_Y425-4S	348.515	0	0	348.515	446	0.1	13.00909090909091	15.9	0	0	361.5240909090909	0.1617483054693953	58.47590909090906	462		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
ENGINE REMOVALS																	
Engine Removal - Tiller Models	DFO-ENG-REM000	0	0	0	0	0	0.75	97.5681818181818	119.25	7.5	0	105.0681818181818	0.1248107289638764	13.11363636363637	130		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal - Up to 30hp	DFO-ENG-REM002	0	0	0	0	0	1.5	195.1363636363636	238.5	10	0	205.1363636363636	0.1212054066031465	24.86363636363637	253		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal - 40 to 70hp	DFO-ENG-REM014	0	0	0	0	0	2	260.1818181818181	318	10	0	270.1818181818181	0.1170928667563932	31.63636363636368	332		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal - 75 to 130hp	DFO-ENG-REM016	0	0	0	0	0	2.5	325.2272727272726	397.5	12.5	0	337.7272727272726	0.1170928667563932	39.54545454545462	415		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal - 150 to 200hp	DFO-ENG-REM018	0	0	0	0	0	3	390.2727272727272	477	12.5	0	402.7727272727272	0.1172553887823046	47.22727272727275	495		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal - 225 to 300hp	DFO-ENG-REM019	0	0	0	0	0	3.5	455.3181818181818	556.5	12.5	0	467.8181818181818	0.1154294597745822	54	574		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal - Above 300hp	DFO-ENG-REM020	0	0	0	0	0	5	650.4545454545453	795	15	0	665.4545454545453	0.114754098360656	76.36363636363649	816		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Twin Rigs) - Up to 2 x 30hp	DFO-ENG-REM202	0	0	0	0	0	3	390.2727272727272	477	12.5	0	402.7727272727272	0.1172553887823046	47.22727272727275	495		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Twin Rigs) - 2 x 40 to 70hp	DFO-ENG-REM214	0	0	0	0	0	4	520.3636363636363	636	12.5	0	532.8636363636363	0.1157553527254117	61.68181818181824	654		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Twin Rigs) - 2 x 75 to 130hp	DFO-ENG-REM216	0	0	0	0	0	5	650.4545454545453	795	15	0	665.4545454545453	0.114754098360656	76.36363636363649	816		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Twin Rigs)- 2 x 150 to 200hp	DFO-ENG-REM218	0	0	0	0	0	6	780.5454545454544	954	15	0	795.5454545454544	0.1141583818992116	90.81818181818187	975		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Twin Rigs) - 225 to 300hp	DFO-ENG-REM219	0	0	0	0	0	7	910.6363636363635	1113	15	0	925.6363636363635	0.1137301119622864	105.2727272727273	1134		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Twin Rigs) - Above 300hp	DFO-ENG-REM220	0	0	0	0	0	10	1300.909090909091	1590	30	0	1330.909090909091	0.114754098360656	152.727272727273	1632		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Triple Rigs)- 2 x 150 to 200hp	DFO-ENG-REM318	0	0	0	0	0	9	1170.818181818182	1431	25	0	1195.818181818182	0.1144898890071462	136.909090909091	1466		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Triple Rigs) - 225 to 300hp	DFO-ENG-REM319	0	0	0	0	0	10	1300.909090909091	1590	30	0	1330.909090909091	0.114754098360656	152.727272727273	1632		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Engine Removal (Triple Rigs) - Above 300hp	DFO-ENG-REM320	0	0	0	0	0	15	1951.363636363636	2385	35	0	1986.363636363636	0.11395881006865	226.3636363636365	2434		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
SURVEYING SUBLETS																	
Stabicraft 2350SC AMSA 2C, 3C or 4C Australian Survey Compliance Package	SUB-2350SC-AMSA	42140	0	0	42140	55626	0	0	0	0	0	42140	0.2000258877335288	8429.090909090904	55626		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
QPS Additional Commercial Safety Gear Requirements List	QPS-SAFETYEQ	2674.118181818181	0	0	2674.118181818181	3350	0	0	0	0	0	2674.118181818181	0.13886310865434	371.3363636363642	3350		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
PRE DELIVERY OPERATIONS - Stacer																	
Stacer 309 Skimma	9ST_SP309S2SP_PD	1.6512	0	0	1.6512	3	0.5	65.04545454545453	79.5	5	0	71.69665454545454	0.1411715419205563	10.12152727272728	90		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer 319 Skimma	9ST_SP319S2SP_PD	1.6512	0	0	1.6512	3	0.5	65.04545454545453	79.5	5	0	71.69665454545454	0.1411715419205563	10.12152727272728	90		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer 359 Skimma	9ST_SP359S2SP_PD	1.6512	0	0	1.6512	3	0.5	65.04545454545453	79.5	5	0	71.69665454545454	0.1411715419205563	10.12152727272728	90		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
359 Territory Striker S/S	9ST_SP359TS2SP_PD	69.8492	0	0	69.8492	120	0.75	97.5681818181818	119.25	10	0	177.4173818181818	0.2963780529446945	52.58261818181816	253		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
359 Territory Striker L/S	9ST_SP359TS2LP_PD	69.8492	0	0	69.8492	120	0.75	97.5681818181818	119.25	10	0	177.4173818181818	0.2963780529446945	52.58261818181816	253		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
379 Territory Striker L/S	9ST_SP379TS2LP_PD	69.8492	0	0	69.8492	120	0.75	97.5681818181818	119.25	10	0	177.4173818181818	0.2963780529446945	52.58261818181816	253		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
399 - Territory Striker L/S	9ST_SP399TS2LP_PD	143.13195	0	0	143.13195	245	1.75	227.6590909090909	278.25	20	0	390.7910409090908	0.2817824322272952	110.11805	551		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
359 Proline S/S	9ST_SP359PL2SP_PD	69.8492	0	0	69.8492	120	1.75	227.6590909090909	278.25	15	0	312.5082909090909	0.2188767530007641	68.4008	419		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
359 Proline L/S	9ST_SP359PL2LP_PD	79.94676799999999	0	0	79.94676799999999	139	2	260.1818181818181	318	17.5	0	357.6285861818182	0.2252427102095434	80.55323199999998	482		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
379 Proline L/S	9ST_SP379PL2LP_PD	79.94676799999999	0	0	79.94676799999999	139	2	260.1818181818181	318	17.5	0	357.6285861818182	0.2252427102095434	80.55323199999998	482		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 399S Proline L/S	9ST_SPS399PL2LP_PD	79.94676799999999	0	0	79.94676799999999	139	2	260.1818181818181	318	17.5	0	357.6285861818182	0.2252427102095434	80.55323199999998	482		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
359 Proline SE L/S	9ST_SP359PSE2LP_PD	79.94676799999999	0	0	79.94676799999999	139	2	260.1818181818181	318	17.5	0	357.6285861818182	0.2252427102095434	80.55323199999998	482		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
379 Proline SE L/S	9ST_SP379PSE2LP_PD	79.94676799999999	0	0	79.94676799999999	139	2	260.1818181818181	318	17.5	0	357.6285861818182	0.2252427102095434	80.55323199999998	482		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
409S - Proline Angler L/S 	9ST_SPS409PALO_PD	287.6295180000001	0	0	287.6295180000001	453	3.25	422.7954545454544	516.75	22.5	0	732.9249725454545	0.2416004831157034	177.0750274545454	1001		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
429S - Proline Angler L/S 	9ST_SPS429PALO_PD	287.6295180000001	0	0	287.6295180000001	453	3.25	422.7954545454544	516.75	22.5	0	732.9249725454545	0.2416004831157034	177.0750274545454	1001		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
449S - Proline Angler L/S 	9ST_SPS449PALO_PD	287.6295180000001	0	0	287.6295180000001	453	3.25	422.7954545454544	516.75	22.5	0	732.9249725454545	0.2416004831157034	177.0750274545454	1001		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
319 Seasprite Dinghy S/S	9ST_SD319SS2SP_PD	1.6512	0	0	1.6512	3	1	130.0909090909091	159	10	0	141.7421090909091	0.1288106338066473	18.25789090909095	176		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
379 - Seasprite Dinghy L/S	9ST_SD379SS2LP_PD	69.8492	0	0	69.8492	120	1.25	162.6136363636363	198.75	15	0	247.4628363636363	0.2490397088826415	61.62807272727275	340		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
399 Seasprite Dinghy L/S	9ST_SD399SS2LP_PD	69.8492	0	0	69.8492	120	1.25	162.6136363636363	198.75	15	0	247.4628363636363	0.2490397088826415	61.62807272727275	340		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 409 Assault Pro	9ST_SA409APQ_PD	302.79195	0	0	302.79195	482	3	390.2727272727272	477	20	0	713.0646772727273	0.2583328776073219	184.20805	987		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 429 Assault Pro	9ST_SA429APQ_PD	302.79195	0	0	302.79195	482	3	390.2727272727272	477	20	0	713.0646772727273	0.2583328776073219	184.20805	987		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 449 Assault Pro	9ST_SA449APQ_PD	302.79195	0	0	302.79195	482	3	390.2727272727272	477	20	0	713.0646772727273	0.2583328776073219	184.20805	987		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 459 Assault Pro	9ST_SA459APQ_PD	161.3112	0	0	161.3112	240	2.25	292.7045454545454	357.75	10	0	464.0157454545454	0.1990188734191076	92.347890909091	612		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 489 Assault Pro	9ST_SA489APQ_PD	161.3112	0	0	161.3112	240	2.25	292.7045454545454	357.75	10	0	464.0157454545454	0.1990188734191076	92.347890909091	612		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 519 Assault Pro	9ST_SA519APQ_PD	161.3112	0	0	161.3112	240	2.25	292.7045454545454	357.75	10	0	464.0157454545454	0.1990188734191076	92.347890909091	612		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 469 Assault Pro (Tournament)	9ST_SA469APQ_PD	161.3112	0	0	161.3112	240	2.25	292.7045454545454	357.75	10	0	464.0157454545454	0.1990188734191076	92.347890909091	612		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Stacer - 529 Assault Pro (Tournament)	9ST_SA529APQ_PD	161.3112	0	0	161.3112	240	2.25	292.7045454545454	357.75	10	0	464.0157454545454	0.1990188734191076	92.347890909091	612		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
